Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches
Raylin Heredia,PHI,DSL,18,190,0.06842105,0.25789474,0.26530612,0.27325581,0.33157895,0.45930233,0.79088128,0.18604652,8.120347517,0.36585366,0.936174306,29.62841811,2.468144913,0.372342989,109.0873346,sa3016826,0.36585366,0.59649123,0.24166667,0.28333333,0.475,0.22807018,0.03508772,0.544,0.256,0.2,0.37910448,70,265,335
Cole Cummings,SDP,"A,A+",24,438,0.13926941,0.26027397,0.53508772,0.22625698,0.35388128,0.37988827,0.73376955,0.15363129,5.799073211,0.28991597,0.522362288,61.54973026,2.905076493,0.345042262,102.901463,sa3016830,0.28991597,0.73275862,0.19277108,0.34136546,0.46586345,0.18103448,0.10344828,0.42460317,0.28571429,0.28968254,0.10447761,793,1083,1876
Miguel Bleis,BOS,CPX,18,167,0.05988024,0.26946108,0.22222222,0.30065359,0.35329341,0.54248366,0.89577707,0.24183007,9.297411302,0.39423077,2.138181239,31.38984518,9.217690349,0.412353224,141.5732725,sa3016834,0.39423077,0.70212766,0.22330097,0.32038835,0.45631068,0.21276596,0.10638298,0.6,0.23809524,0.16190476,0.33797909,56,231,287
James Parker,SEA,"A+,AAA",22,427,0.1030445,0.32786885,0.31428571,0.21693122,0.30210773,0.37830688,0.68041461,0.16137566,5.282504388,0.30396476,0.227878511,48.86543417,-5.07688221,0.309976034,91.1082799,sa3016859,0.30396476,0.77083333,0.26086957,0.32173913,0.4173913,0.16666667,0.13541667,0.46413502,0.2278481,0.30801688,0.16797583,595,1060,1655
Zach Zubia,MIA,"A,A+",24,442,0.21719457,0.260181,0.83478261,0.23145401,0.40271493,0.38872404,0.79143897,0.15727003,1.138227518,0.30697674,-1.02345517,70.77733657,17.76867444,0.3785116,133.5460349,sa3016861,0.30697674,0.91764706,0.25909091,0.35454545,0.38636364,0.14117647,0.14117647,0.50660793,0.25110132,0.24229075,0.08143652,905,1072,1977
Tyler McDonough,BOS,A+,23,517,0.09284333,0.31334623,0.2962963,0.2297593,0.31054688,0.35667396,0.66722084,0.12691466,6.703642346,0.33449477,1.000264145,56.32098198,-10.41364638,0.308487285,84.39543811,sa3016869,0.33449477,1.62068966,0.21917808,0.48287671,0.29794521,0.16091954,0.10344828,0.40531561,0.24584718,0.34883721,0.13564214,775,1304,2079
Marco Soto,PHI,DSL,18,203,0.08866995,0.12315271,0.72,0.29943503,0.37128713,0.37288136,0.74416849,0.07344633,5.774550694,0.34193548,-0.162846128,31.17458683,2.155979155,0.369427428,107.4296437,sa3016872,0.34193548,1.34782609,0.23404255,0.43971631,0.32624113,0.13043478,0,0.36734694,0.21768707,0.41496599,0.21594684,79,222,301
Bryce Teodosio,LAA,AA,23,425,0.10117647,0.39058824,0.25903614,0.19241192,0.29481132,0.33333333,0.62814465,0.14092141,5.630774245,0.3,2.4871583,38.18628747,-17.29300287,0.291942661,68.82980521,sa3016916,0.3,1.25352113,0.2039801,0.44278607,0.35323383,0.16901408,0.1971831,0.4754902,0.28431373,0.24019608,0.19400245,589,1045,1634
Jefferson Valladares,LAD,DSL,20,183,0.08743169,0.16393443,0.53333333,0.33333333,0.45901639,0.47619048,0.93520687,0.14285715,6.394236047,0.4,-1.971432215,41.44120983,15.28157828,0.459103794,158.4166419,sa3016918,0.4,1.46875,0.21782178,0.46534653,0.31683168,0.1875,0.09375,0.50943396,0.21698113,0.27358491,0.26132404,93,194,287
Gabe Matthews,LAA,A+,24,475,0.13684211,0.29263158,0.4676259,0.22680412,0.35578947,0.40206186,0.75785133,0.17525774,2.752026549,0.30705394,-1.136570409,69.04676452,9.13027942,0.347867015,115.2383428,sa3016920,0.30705394,0.98058252,0.17408907,0.40890688,0.41700405,0.09708738,0.13592233,0.41338583,0.2480315,0.33858268,0.13148615,785,1200,1985
Mike Antico,STL,"A+,AA",24,596,0.11912752,0.23993289,0.4965035,0.24513619,0.34395973,0.39494163,0.73890136,0.14980544,7.372106643,0.31111111,8.946103785,78.80151838,0.331127446,0.33951938,101.4961198,sa3016922,0.31111111,0.73684211,0.18852459,0.3442623,0.46721311,0.30994152,0.08187135,0.46133333,0.248,0.29066667,0.12732534,942,1477,2419
Osvaldo Tovalin,STL,"A,A+",22,515,0.06990291,0.1631068,0.42857143,0.25917927,0.32684825,0.38012959,0.70697784,0.12095032,3.280499067,0.29380054,-2.720019327,62.56842834,0.229577775,0.328104266,100.9576183,sa3016927,0.29380054,1.52586207,0.21657754,0.47326203,0.31016043,0.31896552,0.09482759,0.48691099,0.22513089,0.28795812,0.12312634,616,1252,1868
Ben Ramirez,SEA,"A,A+,AAA",23,483,0.07453416,0.23188406,0.32142857,0.25056948,0.3126294,0.39179954,0.70442894,0.14123006,4.173234564,0.3081761,-0.294719215,59.05913997,-9.578999005,0.322401068,84.47285467,sa3016950,0.3081761,1.43119266,0.18711656,0.47852761,0.33435583,0.22018349,0.11009174,0.43939394,0.26363636,0.2969697,0.12233446,648,1134,1782
Ryan Bliss,ARI,A+,22,484,0.08884298,0.24380165,0.36440678,0.21361502,0.29813665,0.342723,0.64085965,0.12910798,7.302228844,0.26821192,-0.219042569,50.01906866,-11.03267615,0.295701387,81.92897486,sa3016951,0.26821192,1.02439024,0.18092105,0.41447368,0.40460526,0.31707317,0.08130081,0.47603834,0.25878594,0.26517572,0.14669533,702,1159,1861
Andy Thomas,SFG,A+,24,367,0.15803815,0.2479564,0.63736264,0.2384106,0.373297,0.3807947,0.7540917,0.1423841,2.018658264,0.30845771,-0.954394286,54.93977787,8.646409381,0.353252944,118.6774254,sa3016953,0.30845771,1.16666667,0.17560976,0.44390244,0.3804878,0.17948718,0.12820513,0.38277512,0.24880383,0.36842105,0.08988016,644,858,1502
Tyler Hardman,NYY,"A+,AA",23,463,0.08639309,0.30669546,0.28169014,0.25485437,0.31965443,0.46359223,0.78324666,0.20873786,5.16477799,0.32421875,0.161482845,65.12571817,5.427370826,0.347248627,108.8864436,sa3016955,0.32421875,1.04123711,0.26119403,0.37686567,0.3619403,0.1443299,0.22680412,0.46931408,0.24187726,0.28880866,0.1403794,684,1161,1845
Caleb Roberts,ARI,"A+,AA",22,498,0.12449799,0.26706827,0.46616541,0.24047619,0.35341365,0.38571429,0.73912794,0.1452381,6.156032783,0.32740214,-0.64274672,69.46800056,6.148042039,0.340981058,109.7108638,sa3016959,0.32740214,1.08333333,0.21328671,0.40909091,0.37762238,0.12962963,0.08333333,0.46551724,0.22758621,0.30689655,0.12174349,801,1195,1996
Corey Rosier,SDP,A+,22,466,0.13948498,0.21244635,0.65656566,0.24226804,0.35930736,0.37113402,0.73044138,0.12886598,9.042850283,0.30633803,4.693621683,63.02316069,5.007846128,0.341846394,109.1225443,sa3016961,0.30633803,1.44329897,0.16549296,0.49295775,0.3415493,0.19587629,0.07216495,0.39590444,0.26962457,0.33447099,0.09291785,717,1048,1765
Grant Richardson,NYY,"A,A+",22,352,0.08522727,0.34659091,0.24590164,0.23376623,0.32386364,0.44480519,0.76866883,0.21103896,6.94304058,0.3255814,1.813490686,48.84098375,5.600030112,0.350026365,113.4119528,sa3016964,0.3255814,0.98611111,0.22702703,0.38378378,0.38918919,0.16666667,0.22222222,0.36702128,0.28723404,0.34574468,0.18364419,480,914,1394
Cooper Bowman,NYY,A+,22,493,0.12981744,0.27383367,0.47407407,0.21497585,0.32860041,0.34057971,0.66918012,0.12560386,6.840346603,0.28467153,5.646611414,56.57083484,-6.327065507,0.315441731,89.69517688,sa3016966,0.28467153,1.2745098,0.16245487,0.46931408,0.36823105,0.40196078,0.10784314,0.47552448,0.22027972,0.3041958,0.09353188,882,1267,2149
Austin Murr,DET,A+,23,467,0.12205567,0.11777302,1.03636364,0.2238806,0.32258065,0.2960199,0.61860055,0.0721393,4.098776428,0.25287356,0.109707666,46.12322001,-11.48282792,0.295865392,80.06662785,sa3016967,0.25287356,1.48214286,0.19186047,0.48255814,0.3255814,0.24107143,0.01785714,0.41025641,0.23646724,0.35327635,0.04686649,728,1107,1835
Izaac Pacheco,DET,"A,A+",19,444,0.10585586,0.21846847,0.48453608,0.25384615,0.33108108,0.40769231,0.73877339,0.15384616,5.392007688,0.30555556,-0.414113051,57.58011804,4.640277462,0.340314461,109.0033957,sa3016969,0.30555556,1.08571429,0.25510204,0.3877551,0.35714286,0.18095238,0.1047619,0.40468227,0.24080268,0.35451505,0.128648,633,1046,1679
Tim Tawa,ARI,"A+,AA",23,493,0.11359026,0.18864097,0.60215054,0.23897912,0.3306288,0.36890951,0.69953831,0.12993039,4.051994763,0.27522936,-1.693439499,58.92539125,-7.005689625,0.323125232,91.5958569,sa3016970,0.27522936,1.60377358,0.17117117,0.51051051,0.31831832,0.18867925,0.12264151,0.52199413,0.16422287,0.31378299,0.10886214,725,1103,1828
Justice Bigbie,DET,"A,A+",23,406,0.07389163,0.23399015,0.31578947,0.26869806,0.34729064,0.37950139,0.72679203,0.11080333,5.164505974,0.35606061,-1.189364348,53.59723689,5.349756467,0.343000295,110.8070575,sa3016971,0.35606061,1.96923077,0.26893939,0.48484848,0.24621212,0.12307692,0.04615385,0.31460674,0.28464419,0.40074906,0.14295302,546,944,1490
Trey Sweeney,NYY,"A+,AA",22,508,0.12992126,0.23228346,0.55932203,0.24018476,0.34911243,0.41339492,0.76250735,0.17321016,7.579738988,0.29333333,3.814841511,72.72536055,7.358497452,0.349988661,111.2385656,sa3016973,0.29333333,1.06837607,0.21682848,0.40453074,0.37864078,0.2991453,0.13675214,0.5047619,0.23174603,0.26349206,0.09670987,814,1192,2006
Ben Malgeri,DET,A+,22,462,0.12337662,0.25108225,0.49137931,0.23592493,0.3673913,0.33243968,0.69983098,0.09651475,6.26027904,0.32432432,-2.25281304,60.13104936,3.141768543,0.335225286,105.5129114,sa3016975,0.32432432,1.31818182,0.203125,0.453125,0.34375,0.11363636,0.04545455,0.3245283,0.27169811,0.40377358,0.10691145,721,1131,1852
Benjamin Cowles,NYY,"A,A+",22,355,0.12112676,0.29014085,0.41747573,0.27152318,0.37464789,0.42715232,0.80180021,0.15562914,6.640943657,0.38659794,-0.429697113,55.53495579,12.51422262,0.375038414,130.2694924,sa3016976,0.38659794,1.5,0.27135678,0.43718593,0.29145729,0.15517241,0.12068966,0.44278607,0.26368159,0.29353234,0.16270431,535,811,1346
Thomas Francisco,STL,"A,A+",23,378,0.0952381,0.13756614,0.69230769,0.23312883,0.31481481,0.34662577,0.66144058,0.11349694,1.550876018,0.25270758,-0.664780203,40.10907883,-5.54727873,0.308627187,88.49219048,sa3016999,0.25270758,1.08035714,0.1618705,0.4352518,0.4028777,0.27678571,0.05357143,0.40989399,0.23674912,0.35335689,0.09136691,522,868,1390
Jack Rogers,CIN,"A,A+",23,358,0.10335196,0.37150838,0.27819549,0.24761905,0.33519553,0.43809524,0.77329077,0.19047619,6.527489952,0.39306358,-0.872661442,50.89262826,8.127330405,0.357328354,119.8021581,sa3017017,0.39306358,1.33333333,0.28409091,0.40909091,0.30681818,0.18518519,0.18518519,0.36666667,0.25,0.38333333,0.1779603,575,886,1461
Colton Cowser,BAL,"A+,AA,AAA",22,626,0.15015974,0.27795527,0.54022989,0.27843137,0.4057508,0.46862745,0.87437825,0.19019608,6.06722882,0.38317757,0.858107627,113.0975423,33.01888604,0.394457796,141.8117291,sa3017018,0.38317757,1.50515464,0.27462687,0.4358209,0.28955224,0.05154639,0.19587629,0.38757396,0.25739645,0.35502959,0.10065059,1116,1497,2613
Connor Norby,BAL,"A+,AA,AAA",22,547,0.10054845,0.20840951,0.48245614,0.278826,0.36014625,0.52620545,0.8863517,0.24737945,6.109990857,0.30588235,-0.479050244,95.39109426,25.93697873,0.385788312,137.6452913,sa3017019,0.30588235,1,0.23888889,0.38055556,0.38055556,0.11678832,0.21167883,0.41369863,0.2739726,0.31232877,0.12141816,802,1257,2059
Billy Cook,BAL,A+,23,437,0.0778032,0.3180778,0.24460432,0.22107969,0.29816514,0.42159383,0.71975897,0.20051414,8.062752725,0.29831933,2.521568927,52.54857516,-3.859611676,0.322327824,93.15771009,sa3017021,0.29831933,0.78947368,0.17741935,0.36290323,0.45967742,0.26315789,0.13157895,0.47244094,0.2480315,0.27952756,0.17154812,575,1098,1673
Chad Stevens,HOU,A+,23,359,0.08356546,0.28133705,0.2970297,0.2484472,0.31754875,0.41614907,0.73369782,0.16770187,5.758829155,0.32075472,-0.515751854,45.99332594,-0.346580407,0.331954267,99.25209083,sa3017040,0.32075472,0.96703297,0.17889908,0.40366972,0.41743119,0.16483516,0.13186813,0.37333333,0.21777778,0.40888889,0.14133523,490,918,1408
Alex Binelas,BOS,"A+,AA",22,500,0.126,0.294,0.42857143,0.20608899,0.30661323,0.43793911,0.74455234,0.23185012,5.442462847,0.24045802,0.829093099,63.8597859,0.312642009,0.329949862,100.0187747,sa3017044,0.24045802,1.05982906,0.15438596,0.43508772,0.41052632,0.11965812,0.21367521,0.46020761,0.2733564,0.26643599,0.15718718,758,1176,1934
Wes Clarke,MIL,"A+,AA",22,405,0.15802469,0.25679012,0.61538462,0.22891566,0.35555556,0.4186747,0.77423026,0.18975904,0.814805543,0.28310502,-1.324447092,58.55593314,8.116329663,0.353734249,116.039231,sa3017045,0.28310502,0.55833333,0.18695652,0.29130435,0.52173913,0.20833333,0.11666667,0.48497854,0.25751073,0.25751073,0.12390415,716,995,1711
Sal Frelick,MIL,"A+,AA,AAA",22,562,0.09252669,0.11209964,0.82539683,0.33130081,0.4028777,0.4796748,0.8825525,0.14837399,6.571547353,0.36104513,-0.179958097,99.96102201,27.2302413,0.39373449,137.4217555,sa3017047,0.36104513,1.59541985,0.20187793,0.49061033,0.30751174,0.22137405,0.08396947,0.39722864,0.21247113,0.39030023,0.06282723,783,1318,2101
Michael Sandle,HOU,A+,23,524,0.07633588,0.21374046,0.35714286,0.26808511,0.34160305,0.40212766,0.74373071,0.13404255,7.48804147,0.33237822,2.167452218,71.02262405,3.384432054,0.341039328,105.0037293,sa3017048,0.33237822,1.17021277,0.12820513,0.47008547,0.4017094,0.22695035,0.07092199,0.40389972,0.2729805,0.32311978,0.12551653,683,1253,1936
Joey Loperfido,HOU,"A,A+",23,461,0.11496746,0.21908894,0.52475248,0.31632653,0.40780911,0.49234694,0.90015605,0.17602041,6.875660795,0.3943662,-0.130052421,88.87260902,29.02958621,0.41353396,148.5427438,sa3017050,0.3943662,1.58333333,0.24913495,0.46020761,0.29065744,0.05952381,0.14285714,0.3973064,0.29292929,0.30976431,0.10487528,670,1094,1764
Ethan Murray,MIL,"A+,AA",22,402,0.10199005,0.26368159,0.38679245,0.21714286,0.30673317,0.33714286,0.64387603,0.12,5.614476988,0.2892562,0.698775867,40.83907294,-9.050818152,0.299711221,81.63046546,sa3017051,0.2892562,1.07368421,0.16877637,0.43037975,0.40084388,0.26315789,0.06315789,0.48790323,0.21774194,0.29435484,0.13595934,586,988,1574
Justyn-Henry Malloy,ATL,"A+,AA,AAA",22,591,0.1641286,0.23350254,0.70289855,0.28870293,0.40778342,0.4539749,0.86175832,0.16527197,3.419763788,0.36336336,-0.535828628,104.1732267,27.48689006,0.392343943,135.8913427,sa3017073,0.36336336,1.04545455,0.22190202,0.39769452,0.38040346,0.15151515,0.12878788,0.47008547,0.24501425,0.28490028,0.08782201,1107,1455,2562
Will Wagner,HOU,"A+,AA",23,497,0.13480885,0.1971831,0.68367347,0.26086957,0.37373737,0.39371981,0.76745718,0.13285024,4.857524092,0.31612903,-0.407006181,73.11487911,5.30263805,0.356671176,108.3658955,sa3017079,0.31612903,1.47368421,0.2394822,0.45307443,0.30744337,0.15789474,0.10526316,0.37383178,0.2305296,0.39563863,0.08571429,785,1175,1960
Cal Conley,ATL,"A,A+",22,548,0.08029197,0.19890511,0.40366972,0.25102881,0.31801471,0.41975309,0.7377678,0.16872428,8.729833733,0.28804348,2.270443091,71.96010989,0.886113811,0.336655419,101.2646907,sa3017080,0.28804348,1.18518519,0.21542553,0.42553191,0.35904255,0.2,0.11851852,0.41943734,0.27365729,0.30690537,0.12428793,706,1225,1931
Wyatt Young,NYM,"A+,AA,AAA",22,536,0.13059701,0.19402985,0.67307692,0.27015251,0.36891386,0.38344227,0.75235613,0.11328976,5.018435091,0.33428571,-1.039188797,75.28292682,7.750537145,0.34345139,111.2566986,sa3017081,0.33428571,1.51785714,0.1965812,0.48433048,0.31908832,0.14285714,0.0625,0.32869081,0.2367688,0.43454039,0.07387141,832,1361,2193
Justin Guerrera,NYM,"A,A+",22,379,0.12137203,0.36939314,0.32857143,0.18575851,0.30343008,0.34055728,0.64398736,0.15479877,4.116598177,0.2748538,-1.51220506,39.84118486,-5.62738983,0.308917144,88.40060514,sa3017082,0.2748538,0.68235294,0.21857923,0.31693989,0.46448087,0.27058824,0.15294118,0.5326087,0.2173913,0.25,0.16449086,608,924,1532
Tyler Miller,BOS,A,22,480,0.07708333,0.27083333,0.28461538,0.21860465,0.28601253,0.3372093,0.62322183,0.11860465,6.230431005,0.27645051,2.226514989,46.77823892,-15.64510474,0.29463033,74.93709272,sa3017109,0.27645051,1.07894737,0.20469799,0.41275168,0.38255034,0.31578947,0.11403509,0.49673203,0.20915033,0.29411765,0.18447169,562,1151,1713
Peyton Wilson,KCR,A+,22,390,0.10512821,0.24871795,0.42268041,0.26764706,0.35897436,0.45588235,0.81485671,0.18823529,7.577809276,0.33478261,2.857173662,61.41981096,13.3119765,0.36949924,127.6711198,sa3017110,0.33478261,1.34939759,0.18410042,0.46861925,0.34728033,0.20481928,0.1686747,0.4795082,0.2704918,0.25,0.13461538,552,956,1508
Dillan Shrum,KCR,A+,24,383,0.13577023,0.33681462,0.40310078,0.23794212,0.37336815,0.46945338,0.84282153,0.23151126,3.014152314,0.34319527,-0.652025528,64.22075517,16.97639466,0.382278838,135.9331664,sa3017111,0.34319527,0.63541667,0.14673913,0.33152174,0.52173913,0.16666667,0.16666667,0.4,0.28648649,0.31351351,0.13969231,643,982,1625
Phillip Sikes,BOS,"A,A+",23,380,0.13947368,0.26052632,0.53535354,0.25316456,0.37105263,0.48101266,0.85206529,0.2278481,8.281588795,0.33014354,2.643549679,65.32601529,16.0866359,0.387403694,132.6100634,sa3017113,0.33014354,0.64516129,0.29493088,0.2764977,0.42857143,0.22580645,0.11827957,0.48636364,0.24545455,0.26818182,0.15111695,598,924,1522
Marcelo Mayer,BOS,"A,A+",19,424,0.16037736,0.25235849,0.63551402,0.28,0.39858491,0.48857143,0.88715634,0.20857143,6.280469545,0.36480687,2.172142522,79.02021352,23.99189446,0.405823962,143.5656543,sa3017114,0.36480687,1.55882353,0.28395062,0.43621399,0.27983539,0.10294118,0.19117647,0.44308943,0.2601626,0.29674797,0.14006116,646,989,1635
River Town,KCR,"A,A+",22,470,0.12978723,0.17234043,0.75308642,0.2486911,0.36909871,0.43193717,0.80103588,0.18324607,6.875545092,0.2755102,1.624869956,75.44002859,15.08042531,0.373661329,124.5045819,sa3017118,0.2755102,0.90839695,0.17763158,0.39144737,0.43092105,0.19083969,0.10687023,0.44051447,0.24115756,0.31832797,0.07526316,761,1139,1900
Bennett Hostetler,MIA,A+,24,421,0.0736342,0.21377672,0.34444444,0.23180593,0.31591449,0.35849057,0.67440506,0.12668464,4.071766601,0.28,-0.252025522,47.03459003,-4.897200499,0.312111738,90.56993712,sa3017120,0.28,1.15454545,0.15053763,0.45519713,0.39426523,0.19090909,0.08181818,0.4084507,0.26056338,0.33098592,0.13433814,557,969,1526
Austin Gauthier,LAD,"A,A+",23,478,0.21548117,0.20711297,1.04040404,0.2679558,0.44142259,0.40607735,0.84749994,0.13812155,6.376671297,0.34883721,0.002597535,93.73804374,25.13040048,0.409485257,135.2467715,sa3017121,0.34883721,1.4939759,0.20384615,0.47692308,0.31923077,0.12048193,0.08433735,0.32835821,0.29104478,0.38059701,0.07441386,885,1077,1962
Wilfredo Lara,NYM,CPX,18,157,0.10828025,0.21656051,0.5,0.23529412,0.33757962,0.35294118,0.6905208,0.11764706,7.563448933,0.30693069,0.128369425,20.66318318,-0.181297705,0.340271552,99.13023641,sa3017123,0.30693069,1.10810811,0.19587629,0.42268041,0.3814433,0.27027027,0.02702703,0.53535354,0.2020202,0.26262626,0.27205882,78,194,272
Matt McLain,CIN,AA,22,452,0.15486726,0.28097345,0.5511811,0.23180593,0.36283186,0.45283019,0.81566205,0.22102426,7.861003584,0.3,3.052202493,68.69097471,9.687117691,0.365554252,116.4177703,sa3017154,0.3,0.81308411,0.19166667,0.3625,0.44583333,0.19626168,0.1588785,0.47983871,0.23387097,0.28629032,0.11128445,801,1122,1923
Braxton Fulford,COL,A,23,440,0.11590909,0.20909091,0.55434783,0.26775956,0.38041002,0.44808743,0.82849745,0.18032787,6.564682862,0.31558935,0.855522332,76.01698861,11.05213448,0.383400306,117.0124826,sa3017164,0.31558935,1.01834862,0.18819188,0.4095941,0.40221402,0.1559633,0.13761468,0.51785714,0.28214286,0.2,0.12615955,671,946,1617
Zach Kokoska,COL,A,23,358,0.09497207,0.20391061,0.46575342,0.24919094,0.34084507,0.44660194,0.78744701,0.197411,8.230369396,0.28444444,1.885375935,53.64147908,0.783711404,0.357360641,101.4826797,sa3017165,0.28444444,1.08602151,0.1637931,0.43534483,0.40086207,0.25806452,0.13978495,0.39004149,0.23651452,0.37344398,0.12454743,481,900,1381
Colson Montgomery,CHW,"A,A+,AA",20,421,0.12826603,0.19714964,0.65060241,0.27428571,0.38095238,0.42857143,0.80952381,0.15428572,3.195580885,0.32442748,-1.500143115,68.23002562,13.61279645,0.376436135,124.9726267,sa3017170,0.32442748,1.39534884,0.23420074,0.44609665,0.3197026,0.13953488,0.12790698,0.41818182,0.24363636,0.33818182,0.08004926,667,957,1624
Wes Kath,CHW,"A,AA",19,501,0.12774451,0.34131737,0.37426901,0.23023256,0.33333333,0.3744186,0.70775193,0.14418604,3.276017461,0.34538153,-1.030642495,64.8967756,-0.283114789,0.336167544,99.59613093,sa3017172,0.34538153,1.00961538,0.19305019,0.40540541,0.4015444,0.28846154,0.125,0.48846154,0.23076923,0.28076923,0.19177378,756,1189,1945
Hunter Goodman,COL,"A,A+,AA",22,579,0.06908463,0.26079447,0.26490066,0.29445507,0.35405872,0.57170172,0.92576044,0.27724665,4.713031024,0.34604106,-0.785235511,110.184966,30.30151231,0.402972443,137.9555254,sa3017173,0.34604106,0.89634146,0.16621984,0.39410188,0.43967828,0.18292683,0.2195122,0.45646438,0.29815303,0.24538259,0.17069767,749,1401,2150
Jaden Rudd,TOR,CPX,19,162,0.17283951,0.19135802,0.90322581,0.203125,0.3625,0.3203125,0.6828125,0.1171875,7.284854824,0.25263158,-0.349091729,22.02489066,0.516572806,0.345827589,102.401735,sa3017178,0.25263158,1.05263158,0.16129032,0.43010753,0.40860215,0.21052632,0.05263158,0.36842105,0.28421053,0.34736842,0.12440191,174,244,418
