Name,Team,Level,PA,BB%,K%,AVG,OBP,SLG,ISO,BABIP,wRC,wRAA,wOBA,wRC+,LD%,GB%,FB%,IFFB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,Pitches/PA
Samil De La Rosa,STL,CPX,165,0.07878788,0.2,0.24113475,0.34545455,0.44680851,0.20567376,0.27184466,26.46533638,4.558716342,0.377090236,120.8097659,0.16,0.49,0.35,0.28571429,0.63551402,0.1588785,0.20560748,0.27874564,287,1.739393939
Jose Suarez,STL,DSL,162,0.09876543,0.28395062,0.24822695,0.32716049,0.4964539,0.24822695,0.31521739,26.27206732,3.114360702,0.380013417,113.448485,0.28089888,0.29213483,0.42696629,0.36842105,0.36,0.27,0.37,0.36825397,315,1.944444444
Luis Garcia,TOR,CPX,162,0.11111111,0.25308642,0.20143885,0.2962963,0.30215827,0.10071942,0.27,15.70374499,-5.804572867,0.295915268,73.01242754,0.12371134,0.44329897,0.43298969,0.16666667,0.41836735,0.25510204,0.32653061,0.28851541,357,2.203703704
Karim Ayubi,BOS,DSL,188,0.13829787,0.25531915,0.24827586,0.40957447,0.33103448,0.08275862,0.36363636,31.64706759,4.772692005,0.387595257,117.7592666,0.26436782,0.37931034,0.35632184,0.22580645,0.24444444,0.23333333,0.52222222,0.32183908,348,1.85106383
Santiago Torres,PHI,DSL,185,0.0972973,0.17297297,0.20625,0.3027027,0.31875,0.1125,0.25384615,19.45146956,-6.994059599,0.30984483,73.55296029,0.15254237,0.44067797,0.40677966,0.35416667,0.50819672,0.21311475,0.27868852,0.26299694,327,1.767567568
Isaias Dipre,PIT,DSL,206,0.10679612,0.25242718,0.27586207,0.3592233,0.43678161,0.16091954,0.36,33.47829127,4.030837176,0.380435094,113.6882366,0.2,0.38333333,0.41666667,0.22,0.48387097,0.22580645,0.29032258,0.33678756,386,1.873786408
Gabriel Bersing,NYY,DSL,167,0.07185629,0.38323353,0.21052632,0.2754491,0.41447368,0.20394736,0.30487805,19.33849693,-4.533953715,0.322956096,81.00758996,0.18604651,0.31395349,0.5,0.09302326,0.40909091,0.27272727,0.31818182,0.49705882,340,2.035928144
Luis Bolivar,SEA,DSL,160,0.11875,0.40625,0.16296296,0.28301887,0.2,0.03703704,0.30985915,10.80439923,-12.06740977,0.2635635,47.23893606,0.24242424,0.39393939,0.36363636,0.5,0.52777778,0.20833333,0.26388889,0.43227666,347,2.16875
Oswaldo Ladera,SFG,DSL,185,0.0972973,0.34054054,0.22727273,0.35675676,0.37662338,0.14935065,0.36363636,28.12892743,1.683398263,0.367555857,106.3655306,0.19512195,0.36585366,0.43902439,0.22222222,0.60227273,0.19318182,0.20454545,0.44565217,368,1.989189189
Jose Ramos,SFG,DSL,181,0.16022099,0.15469613,0.27210884,0.4,0.42176871,0.14965987,0.31623932,33.11765934,7.243925401,0.40560185,127.9972169,0.17431193,0.44954128,0.37614679,0.36585366,0.61607143,0.15178571,0.23214286,0.2038835,309,1.70718232
Estanlin Cassiani,SFG,DSL,195,0.07179487,0.10769231,0.375,0.421875,0.41477273,0.03977273,0.42307692,36.40972085,8.534703624,0.41021087,130.6177519,0.20437956,0.62773723,0.16788321,0.30434783,0.33561644,0.28082192,0.38356164,0.2,290,1.487179487
Albertson Asigen,BOS,DSL,233,0.1416309,0.18025751,0.3125,0.41630901,0.38020833,0.06770833,0.38961039,41.36361377,8.056541903,0.398903368,124.1886826,0.23913043,0.48550725,0.27536232,0.15789474,0.36879433,0.24822695,0.38297872,0.22738386,409,1.755364807
Luis Suisbel,SEA,DSL,163,0.10429448,0.26993865,0.21641791,0.35582822,0.37313433,0.15671642,0.29069767,24.58966294,1.289007514,0.366089951,105.5320655,0.22988506,0.31034483,0.45977011,0.325,0.47777778,0.17777778,0.34444444,0.4,305,1.871165644
Edward Duran,MIA,DSL,169,0.11242604,0.15384615,0.2244898,0.32544379,0.30612245,0.08163265,0.27272727,19.5122275,-4.646120765,0.322534796,80.76805287,0.20909091,0.47272727,0.31818182,0.34285714,0.49557522,0.18584071,0.31858407,0.23674912,283,1.674556213
Carlos Jorge,CIN,CPX,154,0.16233766,0.26623377,0.2605042,0.40522876,0.52941176,0.26890756,0.32432432,31.69537413,10.6966058,0.424780342,150.9392057,0.19736842,0.38157895,0.42105263,0.15625,0.37179487,0.1025641,0.52564103,0.2515528,322,2.090909091
Ramiro Altagracia,NYY,DSL,198,0.16161616,0.31313131,0.175,0.31818182,0.24375,0.06875,0.27,18.96777602,-9.336087629,0.298345448,67.01479435,0.19791667,0.46875,0.33333333,0.21875,0.5,0.22,0.28,0.37062937,429,2.166666667
Marcos Castanon,SDP,A,519,0.15414258,0.23506744,0.26128266,0.39691715,0.48456057,0.22327791,0.31294964,99.18668959,22.55769121,0.404234073,129.4375389,0.16319444,0.37847222,0.45833333,0.23484848,0.49337748,0.3013245,0.20529801,0.11825922,2114,4.073217726
Max Ferguson,SDP,"A,A+",527,0.18216319,0.24098672,0.21394231,0.36590038,0.33894231,0.125,0.28671329,72.45763508,-0.551942434,0.3420429,97.94459252,0.14685315,0.38461538,0.46853147,0.18656716,0.42809365,0.29431438,0.27759197,0.08054004,2148,4.075901328
Lucas Dunn,SDP,"A,A+",543,0.14548803,0.26887661,0.24107143,0.36531365,0.38169643,0.140625,0.33779264,78.58257496,7.034399866,0.349998046,107.7582704,0.16447368,0.40789474,0.42763158,0.19230769,0.41883117,0.26298701,0.31818182,0.11538462,2184,4.022099448
Raylin Heredia,PHI,DSL,190,0.06842105,0.25789474,0.27325581,0.33157895,0.45930233,0.18604652,0.36585366,29.62841811,2.468144913,0.372342989,109.0873346,0.24166667,0.28333333,0.475,0.22807018,0.544,0.256,0.2,0.37910448,335,1.763157895
Cole Cummings,SDP,"A,A+",438,0.13926941,0.26027397,0.22625698,0.35388128,0.37988827,0.15363129,0.28991597,61.54973026,2.905076493,0.345042262,102.901463,0.19277108,0.34136546,0.46586345,0.18103448,0.42460317,0.28571429,0.28968254,0.10447761,1876,4.283105023
Miguel Bleis,BOS,CPX,167,0.05988024,0.26946108,0.30065359,0.35329341,0.54248366,0.24183007,0.39423077,31.38984518,9.217690349,0.412353224,141.5732725,0.22330097,0.32038835,0.45631068,0.21276596,0.6,0.23809524,0.16190476,0.33797909,287,1.718562874
James Parker,SEA,"A+,AAA",427,0.1030445,0.32786885,0.21693122,0.30210773,0.37830688,0.16137566,0.30396476,48.86543417,-5.07688221,0.309976034,91.1082799,0.26086957,0.32173913,0.4173913,0.16666667,0.46413502,0.2278481,0.30801688,0.16797583,1655,3.87587822
Zach Zubia,MIA,"A,A+",442,0.21719457,0.260181,0.23145401,0.40271493,0.38872404,0.15727003,0.30697674,70.77733657,17.76867444,0.3785116,133.5460349,0.25909091,0.35454545,0.38636364,0.14117647,0.50660793,0.25110132,0.24229075,0.08143652,1977,4.472850679
Tyler McDonough,BOS,A+,517,0.09284333,0.31334623,0.2297593,0.31054688,0.35667396,0.12691466,0.33449477,56.32098198,-10.41364638,0.308487285,84.39543811,0.21917808,0.48287671,0.29794521,0.16091954,0.40531561,0.24584718,0.34883721,0.13564214,2079,4.021276596
Marco Soto,PHI,DSL,203,0.08866995,0.12315271,0.29943503,0.37128713,0.37288136,0.07344633,0.34193548,31.17458683,2.155979155,0.369427428,107.4296437,0.23404255,0.43971631,0.32624113,0.13043478,0.36734694,0.21768707,0.41496599,0.21594684,301,1.482758621
Bryce Teodosio,LAA,AA,425,0.10117647,0.39058824,0.19241192,0.29481132,0.33333333,0.14092141,0.3,38.18628747,-17.29300287,0.291942661,68.82980521,0.2039801,0.44278607,0.35323383,0.16901408,0.4754902,0.28431373,0.24019608,0.19400245,1634,3.844705882
Jefferson Valladares,LAD,DSL,183,0.08743169,0.16393443,0.33333333,0.45901639,0.47619048,0.14285715,0.4,41.44120983,15.28157828,0.459103794,158.4166419,0.21782178,0.46534653,0.31683168,0.1875,0.50943396,0.21698113,0.27358491,0.26132404,287,1.568306011
Gabe Matthews,LAA,A+,475,0.13684211,0.29263158,0.22680412,0.35578947,0.40206186,0.17525774,0.30705394,69.04676452,9.13027942,0.347867015,115.2383428,0.17408907,0.40890688,0.41700405,0.09708738,0.41338583,0.2480315,0.33858268,0.13148615,1985,4.178947368
Mike Antico,STL,"A+,AA",596,0.11912752,0.23993289,0.24513619,0.34395973,0.39494163,0.14980544,0.31111111,78.80151838,0.331127446,0.33951938,101.4961198,0.18852459,0.3442623,0.46721311,0.30994152,0.46133333,0.248,0.29066667,0.12732534,2419,4.058724832
Osvaldo Tovalin,STL,"A,A+",515,0.06990291,0.1631068,0.25917927,0.32684825,0.38012959,0.12095032,0.29380054,62.56842834,0.229577775,0.328104266,100.9576183,0.21657754,0.47326203,0.31016043,0.31896552,0.48691099,0.22513089,0.28795812,0.12312634,1868,3.627184466
Ben Ramirez,SEA,"A,A+,AAA",483,0.07453416,0.23188406,0.25056948,0.3126294,0.39179954,0.14123006,0.3081761,59.05913997,-9.578999005,0.322401068,84.47285467,0.18711656,0.47852761,0.33435583,0.22018349,0.43939394,0.26363636,0.2969697,0.12233446,1782,3.689440994
Ryan Bliss,ARI,A+,484,0.08884298,0.24380165,0.21361502,0.29813665,0.342723,0.12910798,0.26821192,50.01906866,-11.03267615,0.295701387,81.92897486,0.18092105,0.41447368,0.40460526,0.31707317,0.47603834,0.25878594,0.26517572,0.14669533,1861,3.845041322
Andy Thomas,SFG,A+,367,0.15803815,0.2479564,0.2384106,0.373297,0.3807947,0.1423841,0.30845771,54.93977787,8.646409381,0.353252944,118.6774254,0.17560976,0.44390244,0.3804878,0.17948718,0.38277512,0.24880383,0.36842105,0.08988016,1502,4.092643052
Tyler Hardman,NYY,"A+,AA",463,0.08639309,0.30669546,0.25485437,0.31965443,0.46359223,0.20873786,0.32421875,65.12571817,5.427370826,0.347248627,108.8864436,0.26119403,0.37686567,0.3619403,0.1443299,0.46931408,0.24187726,0.28880866,0.1403794,1845,3.98488121
Caleb Roberts,ARI,"A+,AA",498,0.12449799,0.26706827,0.24047619,0.35341365,0.38571429,0.1452381,0.32740214,69.46800056,6.148042039,0.340981058,109.7108638,0.21328671,0.40909091,0.37762238,0.12962963,0.46551724,0.22758621,0.30689655,0.12174349,1996,4.008032129
Corey Rosier,SDP,A+,466,0.13948498,0.21244635,0.24226804,0.35930736,0.37113402,0.12886598,0.30633803,63.02316069,5.007846128,0.341846394,109.1225443,0.16549296,0.49295775,0.3415493,0.19587629,0.39590444,0.26962457,0.33447099,0.09291785,1765,3.787553648
Grant Richardson,NYY,"A,A+",352,0.08522727,0.34659091,0.23376623,0.32386364,0.44480519,0.21103896,0.3255814,48.84098375,5.600030112,0.350026365,113.4119528,0.22702703,0.38378378,0.38918919,0.16666667,0.36702128,0.28723404,0.34574468,0.18364419,1394,3.960227273
Cooper Bowman,NYY,A+,493,0.12981744,0.27383367,0.21497585,0.32860041,0.34057971,0.12560386,0.28467153,56.57083484,-6.327065507,0.315441731,89.69517688,0.16245487,0.46931408,0.36823105,0.40196078,0.47552448,0.22027972,0.3041958,0.09353188,2149,4.359026369
Austin Murr,DET,A+,467,0.12205567,0.11777302,0.2238806,0.32258065,0.2960199,0.0721393,0.25287356,46.12322001,-11.48282792,0.295865392,80.06662785,0.19186047,0.48255814,0.3255814,0.24107143,0.41025641,0.23646724,0.35327635,0.04686649,1835,3.929336188
Izaac Pacheco,DET,"A,A+",444,0.10585586,0.21846847,0.25384615,0.33108108,0.40769231,0.15384616,0.30555556,57.58011804,4.640277462,0.340314461,109.0033957,0.25510204,0.3877551,0.35714286,0.18095238,0.40468227,0.24080268,0.35451505,0.128648,1679,3.781531532
Tim Tawa,ARI,"A+,AA",493,0.11359026,0.18864097,0.23897912,0.3306288,0.36890951,0.12993039,0.27522936,58.92539125,-7.005689625,0.323125232,91.5958569,0.17117117,0.51051051,0.31831832,0.18867925,0.52199413,0.16422287,0.31378299,0.10886214,1828,3.707910751
Justice Bigbie,DET,"A,A+",406,0.07389163,0.23399015,0.26869806,0.34729064,0.37950139,0.11080333,0.35606061,53.59723689,5.349756467,0.343000295,110.8070575,0.26893939,0.48484848,0.24621212,0.12307692,0.31460674,0.28464419,0.40074906,0.14295302,1490,3.669950739
Trey Sweeney,NYY,"A+,AA",508,0.12992126,0.23228346,0.24018476,0.34911243,0.41339492,0.17321016,0.29333333,72.72536055,7.358497452,0.349988661,111.2385656,0.21682848,0.40453074,0.37864078,0.2991453,0.5047619,0.23174603,0.26349206,0.09670987,2006,3.948818898
Ben Malgeri,DET,A+,462,0.12337662,0.25108225,0.23592493,0.3673913,0.33243968,0.09651475,0.32432432,60.13104936,3.141768543,0.335225286,105.5129114,0.203125,0.453125,0.34375,0.11363636,0.3245283,0.27169811,0.40377358,0.10691145,1852,4.008658009
Benjamin Cowles,NYY,"A,A+",355,0.12112676,0.29014085,0.27152318,0.37464789,0.42715232,0.15562914,0.38659794,55.53495579,12.51422262,0.375038414,130.2694924,0.27135678,0.43718593,0.29145729,0.15517241,0.44278607,0.26368159,0.29353234,0.16270431,1346,3.791549296
Thomas Francisco,STL,"A,A+",378,0.0952381,0.13756614,0.23312883,0.31481481,0.34662577,0.11349694,0.25270758,40.10907883,-5.54727873,0.308627187,88.49219048,0.1618705,0.4352518,0.4028777,0.27678571,0.40989399,0.23674912,0.35335689,0.09136691,1390,3.677248677
Jack Rogers,CIN,"A,A+",358,0.10335196,0.37150838,0.24761905,0.33519553,0.43809524,0.19047619,0.39306358,50.89262826,8.127330405,0.357328354,119.8021581,0.28409091,0.40909091,0.30681818,0.18518519,0.36666667,0.25,0.38333333,0.1779603,1461,4.081005587
Colton Cowser,BAL,"A+,AA,AAA",626,0.15015974,0.27795527,0.27843137,0.4057508,0.46862745,0.19019608,0.38317757,113.0975423,33.01888604,0.394457796,141.8117291,0.27462687,0.4358209,0.28955224,0.05154639,0.38757396,0.25739645,0.35502959,0.10065059,2613,4.174121406
Connor Norby,BAL,"A+,AA,AAA",547,0.10054845,0.20840951,0.278826,0.36014625,0.52620545,0.24737945,0.30588235,95.39109426,25.93697873,0.385788312,137.6452913,0.23888889,0.38055556,0.38055556,0.11678832,0.41369863,0.2739726,0.31232877,0.12141816,2059,3.76416819
Billy Cook,BAL,A+,437,0.0778032,0.3180778,0.22107969,0.29816514,0.42159383,0.20051414,0.29831933,52.54857516,-3.859611676,0.322327824,93.15771009,0.17741935,0.36290323,0.45967742,0.26315789,0.47244094,0.2480315,0.27952756,0.17154812,1673,3.828375286
Chad Stevens,HOU,A+,359,0.08356546,0.28133705,0.2484472,0.31754875,0.41614907,0.16770187,0.32075472,45.99332594,-0.346580407,0.331954267,99.25209083,0.17889908,0.40366972,0.41743119,0.16483516,0.37333333,0.21777778,0.40888889,0.14133523,1408,3.922005571
Alex Binelas,BOS,"A+,AA",500,0.126,0.294,0.20608899,0.30661323,0.43793911,0.23185012,0.24045802,63.8597859,0.312642009,0.329949862,100.0187747,0.15438596,0.43508772,0.41052632,0.11965812,0.46020761,0.2733564,0.26643599,0.15718718,1934,3.868
Wes Clarke,MIL,"A+,AA",405,0.15802469,0.25679012,0.22891566,0.35555556,0.4186747,0.18975904,0.28310502,58.55593314,8.116329663,0.353734249,116.039231,0.18695652,0.29130435,0.52173913,0.20833333,0.48497854,0.25751073,0.25751073,0.12390415,1711,4.224691358
Sal Frelick,MIL,"A+,AA,AAA",562,0.09252669,0.11209964,0.33130081,0.4028777,0.4796748,0.14837399,0.36104513,99.96102201,27.2302413,0.39373449,137.4217555,0.20187793,0.49061033,0.30751174,0.22137405,0.39722864,0.21247113,0.39030023,0.06282723,2101,3.738434164
Michael Sandle,HOU,A+,524,0.07633588,0.21374046,0.26808511,0.34160305,0.40212766,0.13404255,0.33237822,71.02262405,3.384432054,0.341039328,105.0037293,0.12820513,0.47008547,0.4017094,0.22695035,0.40389972,0.2729805,0.32311978,0.12551653,1936,3.694656489
Joey Loperfido,HOU,"A,A+",461,0.11496746,0.21908894,0.31632653,0.40780911,0.49234694,0.17602041,0.3943662,88.87260902,29.02958621,0.41353396,148.5427438,0.24913495,0.46020761,0.29065744,0.05952381,0.3973064,0.29292929,0.30976431,0.10487528,1764,3.826464208
Ethan Murray,MIL,"A+,AA",402,0.10199005,0.26368159,0.21714286,0.30673317,0.33714286,0.12,0.2892562,40.83907294,-9.050818152,0.299711221,81.63046546,0.16877637,0.43037975,0.40084388,0.26315789,0.48790323,0.21774194,0.29435484,0.13595934,1574,3.915422886
Justyn-Henry Malloy,ATL,"A+,AA,AAA",591,0.1641286,0.23350254,0.28870293,0.40778342,0.4539749,0.16527197,0.36336336,104.1732267,27.48689006,0.392343943,135.8913427,0.22190202,0.39769452,0.38040346,0.15151515,0.47008547,0.24501425,0.28490028,0.08782201,2562,4.335025381
Will Wagner,HOU,"A+,AA",497,0.13480885,0.1971831,0.26086957,0.37373737,0.39371981,0.13285024,0.31612903,73.11487911,5.30263805,0.356671176,108.3658955,0.2394822,0.45307443,0.30744337,0.15789474,0.37383178,0.2305296,0.39563863,0.08571429,1960,3.943661972
Cal Conley,ATL,"A,A+",548,0.08029197,0.19890511,0.25102881,0.31801471,0.41975309,0.16872428,0.28804348,71.96010989,0.886113811,0.336655419,101.2646907,0.21542553,0.42553191,0.35904255,0.2,0.41943734,0.27365729,0.30690537,0.12428793,1931,3.523722628
Wyatt Young,NYM,"A+,AA,AAA",536,0.13059701,0.19402985,0.27015251,0.36891386,0.38344227,0.11328976,0.33428571,75.28292682,7.750537145,0.34345139,111.2566986,0.1965812,0.48433048,0.31908832,0.14285714,0.32869081,0.2367688,0.43454039,0.07387141,2193,4.09141791
Justin Guerrera,NYM,"A,A+",379,0.12137203,0.36939314,0.18575851,0.30343008,0.34055728,0.15479877,0.2748538,39.84118486,-5.62738983,0.308917144,88.40060514,0.21857923,0.31693989,0.46448087,0.27058824,0.5326087,0.2173913,0.25,0.16449086,1532,4.042216359
Tyler Miller,BOS,A,480,0.07708333,0.27083333,0.21860465,0.28601253,0.3372093,0.11860465,0.27645051,46.77823892,-15.64510474,0.29463033,74.93709272,0.20469799,0.41275168,0.38255034,0.31578947,0.49673203,0.20915033,0.29411765,0.18447169,1713,3.56875
Peyton Wilson,KCR,A+,390,0.10512821,0.24871795,0.26764706,0.35897436,0.45588235,0.18823529,0.33478261,61.41981096,13.3119765,0.36949924,127.6711198,0.18410042,0.46861925,0.34728033,0.20481928,0.4795082,0.2704918,0.25,0.13461538,1508,3.866666667
Dillan Shrum,KCR,A+,383,0.13577023,0.33681462,0.23794212,0.37336815,0.46945338,0.23151126,0.34319527,64.22075517,16.97639466,0.382278838,135.9331664,0.14673913,0.33152174,0.52173913,0.16666667,0.4,0.28648649,0.31351351,0.13969231,1625,4.242819843
Phillip Sikes,BOS,"A,A+",380,0.13947368,0.26052632,0.25316456,0.37105263,0.48101266,0.2278481,0.33014354,65.32601529,16.0866359,0.387403694,132.6100634,0.29493088,0.2764977,0.42857143,0.22580645,0.48636364,0.24545455,0.26818182,0.15111695,1522,4.005263158
Marcelo Mayer,BOS,"A,A+",424,0.16037736,0.25235849,0.28,0.39858491,0.48857143,0.20857143,0.36480687,79.02021352,23.99189446,0.405823962,143.5656543,0.28395062,0.43621399,0.27983539,0.10294118,0.44308943,0.2601626,0.29674797,0.14006116,1635,3.856132075
River Town,KCR,"A,A+",470,0.12978723,0.17234043,0.2486911,0.36909871,0.43193717,0.18324607,0.2755102,75.44002859,15.08042531,0.373661329,124.5045819,0.17763158,0.39144737,0.43092105,0.19083969,0.44051447,0.24115756,0.31832797,0.07526316,1900,4.042553191
Bennett Hostetler,MIA,A+,421,0.0736342,0.21377672,0.23180593,0.31591449,0.35849057,0.12668464,0.28,47.03459003,-4.897200499,0.312111738,90.56993712,0.15053763,0.45519713,0.39426523,0.19090909,0.4084507,0.26056338,0.33098592,0.13433814,1526,3.624703088
Austin Gauthier,LAD,"A,A+",478,0.21548117,0.20711297,0.2679558,0.44142259,0.40607735,0.13812155,0.34883721,93.73804374,25.13040048,0.409485257,135.2467715,0.20384615,0.47692308,0.31923077,0.12048193,0.32835821,0.29104478,0.38059701,0.07441386,1962,4.10460251
Wilfredo Lara,NYM,CPX,157,0.10828025,0.21656051,0.23529412,0.33757962,0.35294118,0.11764706,0.30693069,20.66318318,-0.181297705,0.340271552,99.13023641,0.19587629,0.42268041,0.3814433,0.27027027,0.53535354,0.2020202,0.26262626,0.27205882,272,1.732484076
Matt McLain,CIN,AA,452,0.15486726,0.28097345,0.23180593,0.36283186,0.45283019,0.22102426,0.3,68.69097471,9.687117691,0.365554252,116.4177703,0.19166667,0.3625,0.44583333,0.19626168,0.47983871,0.23387097,0.28629032,0.11128445,1923,4.254424779
Braxton Fulford,COL,A,440,0.11590909,0.20909091,0.26775956,0.38041002,0.44808743,0.18032787,0.31558935,76.01698861,11.05213448,0.383400306,117.0124826,0.18819188,0.4095941,0.40221402,0.1559633,0.51785714,0.28214286,0.2,0.12615955,1617,3.675
Zach Kokoska,COL,A,358,0.09497207,0.20391061,0.24919094,0.34084507,0.44660194,0.197411,0.28444444,53.64147908,0.783711404,0.357360641,101.4826797,0.1637931,0.43534483,0.40086207,0.25806452,0.39004149,0.23651452,0.37344398,0.12454743,1381,3.857541899
Colson Montgomery,CHW,"A,A+,AA",421,0.12826603,0.19714964,0.27428571,0.38095238,0.42857143,0.15428572,0.32442748,68.23002562,13.61279645,0.376436135,124.9726267,0.23420074,0.44609665,0.3197026,0.13953488,0.41818182,0.24363636,0.33818182,0.08004926,1624,3.857482185
Wes Kath,CHW,"A,AA",501,0.12774451,0.34131737,0.23023256,0.33333333,0.3744186,0.14418604,0.34538153,64.8967756,-0.283114789,0.336167544,99.59613093,0.19305019,0.40540541,0.4015444,0.28846154,0.48846154,0.23076923,0.28076923,0.19177378,1945,3.882235529
Hunter Goodman,COL,"A,A+,AA",579,0.06908463,0.26079447,0.29445507,0.35405872,0.57170172,0.27724665,0.34604106,110.184966,30.30151231,0.402972443,137.9555254,0.16621984,0.39410188,0.43967828,0.18292683,0.45646438,0.29815303,0.24538259,0.17069767,2150,3.713298791
Jaden Rudd,TOR,CPX,162,0.17283951,0.19135802,0.203125,0.3625,0.3203125,0.1171875,0.25263158,22.02489066,0.516572806,0.345827589,102.401735,0.16129032,0.43010753,0.40860215,0.21052632,0.36842105,0.28421053,0.34736842,0.12440191,418,2.580246914
Damon Keith,LAD,"A,A+",540,0.16666667,0.23703704,0.27688787,0.41111111,0.47826087,0.201373,0.3537415,105.5638912,28.84675033,0.409404745,136.5984618,0.2,0.52,0.28,0.13095238,0.43910256,0.19551282,0.36538462,0.09699454,2196,4.066666667
Trendon Craig,BAL,"A,A+",359,0.12256267,0.29526462,0.26072607,0.36543909,0.33663366,0.07590759,0.39487179,48.0433688,1.460465951,0.340281629,103.0778365,0.18421053,0.58421053,0.23157895,0.22727273,0.38071066,0.22335025,0.39593909,0.15966387,1428,3.977715877
